,tSNE_1,tSNE_2
1001701401_A4,23.6872203712588,-38.8641591559816
1001701401_A5,-11.8223288586491,38.4350414147671
1001701401_A6,-21.9298776874757,39.9837860272858
1001701401_A7,-1.14636327663951,-37.0339340899302
1001701401_A11,-3.53874781631033,27.7795053125119
1001701401_A12,-27.5317596198835,17.662844199117
1001701401_A14,-24.3896014646827,46.7290733491202
1001701401_A16,-17.1791928370962,-1.52280360681401
1001701401_A17,-16.7764051274304,-0.292709329704114
1001701401_A21,-10.7137139002902,-12.7466196213337
1001701401_B2,7.29380506666439,-25.1416759394752
1001701401_B3,2.97001753108412,-51.2389324437306
1001701401_B4,-29.222123975843,42.1520454754098
1001701401_B5,14.2267185198341,-56.5947309874069
1001701401_B6,-12.2507469986249,-7.97213546058632
1001701401_B8,-7.00943391460683,38.1520096169087
1001701401_B10,-41.4045403784622,25.4488926724758
1001701401_B11,-29.1856124806264,31.3374732182414
1001701401_B14,-41.9643306643474,29.4931751699334
1001701401_B15,-16.9372103608331,7.78803518641274
1001701401_B18,-7.19048387698836,0.74638317796889
1001701401_B19,-25.370881063679,38.7158814655894
1001701401_B21,20.3664279180566,-47.5806152438635
1001701401_B22,-27.6911560816604,3.04374611830412
1001701401_B23,-36.9931857041709,19.0588936596832
1001701401_C1,4.3717761395246,-43.7893743791293
1001701401_C2,-27.3492678280942,10.3159318338095
1001701401_C3,-7.55640622598631,35.5685855966007
1001701401_C5,-34.2455544048418,39.4408307059711
1001701401_C6,-13.745596606927,24.4816338532761
1001701401_C7,2.3489944944636,-52.8021837805323
1001701401_C8,-9.2500467945717,21.4874000733632
1001701401_C10,-34.4489488701855,19.9693813559506
1001701401_C11,-18.4183707735298,47.768445226467
1001701401_C14,-15.7548336669617,48.7581923026773
1001701401_C16,-23.5218145489416,43.1664683446376
1001701401_C18,-18.2933854447837,-1.69161455060925
1001701401_C20,-13.9587773069065,3.92807927727394
1001701401_C22,-25.2534066919591,11.8632070231541
1001701401_D2,11.2280227314114,-39.1953738949235
1001701401_D4,22.2524955084623,-45.8979577338585
1001701401_D5,16.7721722111707,-50.3191508833569
1001701401_D6,1.88982212412781,-51.9524967691373
1001701401_D13,-27.8240338015469,34.4924689251239
1001701401_D14,-14.3651864097754,32.9675722921769
1001701401_D16,-30.9142056850677,27.1438499986069
1001701401_D17,8.7422470141052,-39.8639641105842
1001701401_D18,-26.4186363221042,6.05426087659862
1001701401_D21,-2.55275181393913,-4.81415866173342
1001701401_D22,8.41556953206525,-42.4591965885343
1001701401_E1,-3.91514932984245,-44.7213123521134
1001701401_E2,-0.570039146040813,-43.9077518902771
1001701401_E3,-29.4101534530707,37.2197971484217
1001701401_E4,6.03375955809475,-35.1159959802135
1001701401_E5,-0.959928304226412,-40.7603918834871
1001701401_E6,-28.4201691119289,25.32915918528
1001701401_E7,18.3042702123368,-57.0307974688497
1001701401_E9,-20.9795507324452,32.977334345657
1001701401_E10,-41.9168595518214,29.456118366924
1001701401_E14,-25.0262694632427,46.1704968341324
1001701401_E18,-27.0306596253909,2.9189690012157
1001701401_E19,-14.5326320127786,0.442385289734928
1001701401_E20,-26.5424220717922,4.04698934949568
1001701401_E22,-20.3392905078614,11.9565803018635
1001701401_E23,-35.9305372897167,21.3956050727484
1001701401_F3,-29.5596357250381,40.3829013098716
1001701401_F4,2.26105458818175,-51.7585889932496
1001701401_F5,-6.47692796495399,-19.4565762585988
1001701401_F7,23.3265686432755,-41.6441558827411
1001701401_F8,14.1843210052518,-56.7230357441245
1001701401_F10,-34.8990270218262,17.2056664687511
1001701401_F12,-29.2345529715926,32.9447914125102
1001701401_F13,-38.2515590809364,28.3946265889373
1001701401_F14,-29.7470952597044,46.4668975648443
1001701401_F15,-29.6691817530525,41.3334411713331
1001701401_F16,-7.44328889738004,38.8991891860732
1001701401_F17,-8.4148182864505,-9.24619209285964
1001701401_F20,-16.144978211172,1.66578755800983
1001701401_G2,1.70628269323855,-36.0796704538473
1001701401_G5,-16.7220186044179,22.7094490461288
1001701401_G6,-18.443041789555,23.4930970327777
1001701401_G7,4.47679639901827,-46.0866236388105
1001701401_G8,-21.7057011059335,29.6516816674341
1001701401_G9,-41.9375003272185,29.483690997442
1001701401_G10,-31.5932675297926,37.0535488510834
1001701401_G11,-24.5693222367093,38.9907388145054
1001701401_G13,-23.0991561735893,45.0372569001758
1001701401_G14,-23.2957632276746,35.918292464865
1001701401_G15,-19.9333756307753,40.4337363595232
1001701401_G16,-26.6649057991103,40.0280253984514
1001701401_G18,-17.018701935256,-0.0399800334627754
1001701401_G19,-15.3571533252677,28.2580124084239
1001701401_G20,-23.7059902492783,35.0472238742791
1001701401_G23,9.74765146222742,-22.6308007443567
1001701401_H1,-24.4983438092309,16.6879644104852
1001701401_H3,3.09245953218427,-54.8695322552909
1001701401_H5,-23.6495907607121,30.3732573164757
1001701401_H7,12.34591994135,-20.0610224981555
1001701401_H14,-29.2792644601145,32.9409241001777
1001701401_H15,-31.4667737046453,45.4284545556891
1001701401_H16,-38.472216677145,30.6109828343338
1001701401_H17,-14.5530284034812,0.342823607980054
1001701401_H18,-35.7702940768033,21.1142313043843
1001701401_H20,-23.3092429693929,30.3414774663185
1001701401_H22,-30.4239542369487,19.82375654519
1001701401_H23,-18.5288510214379,-1.59178150856734
1001701401_I1,3.43915350591394,-12.1409486357665
1001701401_I2,8.15797206567916,-16.6955664012309
1001701401_I3,-33.3538583593137,44.8650341993327
1001701401_I5,-37.8004738815184,25.0200715247449
1001701401_I6,4.71770334576107,-30.5966582801841
1001701401_I7,7.88374541456076,-55.3728058346787
1001701401_I8,17.6335873174386,-26.3310650695617
1001701401_I10,-16.4757418650535,36.9375399537958
1001701401_I11,-27.917732426923,33.637098263019
1001701401_I12,-37.7905855793917,28.2329838429602
1001701401_I14,-23.0851987389549,34.3827983193905
1001701401_I15,-36.8713781653364,27.2029346807848
1001701401_I16,-28.4118835919721,47.3774855973439
1001701401_I19,-19.8370386404134,5.02987397695178
1001701401_I20,13.3702383193493,-22.2509621272605
1001701401_I23,-19.3291893832158,4.1899679262001
1001701401_J1,1.50949762710317,-27.5321432640945
1001701401_J2,0.920612865043001,-29.148054764201
1001701401_J3,7.06930562563739,-24.0970304373422
1001701401_J5,-34.7398269940933,36.177257225444
1001701401_J6,-5.30406318420118,31.9144157823966
1001701401_J10,-28.5496201206236,47.2679744723007
1001701401_J13,-37.0181938908571,26.2941461438631
1001701401_J15,16.1587269485917,2.96360842179015
1001701401_J16,-24.0107609066652,49.6145544430495
1001701401_J18,-13.7325257645898,-2.91474885145196
1001701401_J19,-8.26607207198998,10.7317244498306
1001701401_J23,-7.02445694775244,26.3490886510256
1001701401_K3,-30.3672637800172,45.5991538359286
1001701401_K4,-34.627875233224,49.6316732822255
1001701401_K7,-21.2267922904447,32.8030849283551
1001701401_K8,23.0662362598747,-41.5578317456927
1001701401_K9,-19.7036785335792,46.4891991400137
1001701401_K10,-49.5956905815914,34.4562052354103
1001701401_K12,-42.8904511945017,36.2531755607896
1001701401_K13,-22.0531633212019,37.0842788536724
1001701401_K14,-28.1021684921708,47.2432194816035
1001701401_K15,-47.4688606900051,23.0473592003584
1001701401_K16,-16.0097303758095,21.2840482671835
1001701401_K17,-14.9240465081362,8.76787541781527
1001701401_K20,-18.4928349912318,3.63159947541398
1001701401_K23,0.075693122341452,-45.9909576301833
1001701401_L1,-42.7094124899094,35.0523915808039
1001701401_L2,-27.6610506287331,24.3431784240116
1001701401_L4,-32.7306471523151,36.7228426324498
1001701401_L5,-2.40235747103602,-44.4615745921096
1001701401_L8,-10.9548875680253,48.9459277835229
1001701401_L10,-37.9146181730532,37.2244488807363
1001701401_L11,-5.62347722390004,20.0240668413196
1001701401_L14,-31.6587934961402,20.1376134083389
1001701401_L17,-7.40371526199174,-4.45037841518479
1001701401_L19,1.14442264412129,-40.7817024086478
1001701401_L23,-25.9389424430519,9.63354775267709
1001701401_M4,-15.0821001316405,23.7110985087675
1001701401_M5,4.75329116051288,-47.0007132518289
1001701401_M7,-28.7940643096911,41.6485457891427
1001701401_M8,4.74602979631991,-46.3133857934031
1001701401_M9,-31.7601266873263,40.1129903001598
1001701401_M10,-32.7791969972372,50.1277766880521
1001701401_M13,-29.1744183343147,46.7976704391004
1001701401_M15,-32.0436170865444,20.2473683371863
1001701401_M16,-12.3378367511114,9.43493420545397
1001701401_M17,-22.6282619759557,14.7322307338463
1001701401_M19,-13.5223596707143,42.5292949175516
1001701401_M20,-22.2013145135965,45.9865961402892
1001701401_M21,-27.4966971974807,10.4660090318577
1001701401_M23,15.6121969257754,-36.1479510697298
1001701401_N1,-8.21950205192623,-2.76787346852502
1001701401_N2,16.0166593885672,-57.3695185218496
1001701401_N3,-6.81507961802368,-19.3535605488414
1001701401_N4,2.26875413164089,-52.5960526236279
1001701401_N5,-5.11032442186404,-27.7179382219924
1001701401_N6,-24.0420732551124,41.4299325229079
1001701401_N8,7.68521850759744,-41.6486313913161
1001701401_N9,-19.0370238856263,37.1463130025167
1001701401_N10,-27.7226340425934,34.4280149656724
1001701401_N15,-39.6560643444995,26.7570153067033
1001701401_N16,-10.2310559313608,36.124841502501
1001701401_N17,7.99010762038946,-16.5311669951942
1001701401_N18,-17.8775598261535,5.98251980747294
1001701401_N20,-20.3919732923231,27.2788605394608
1001701401_N21,-22.5515079567606,2.54007725990719
1001701401_N23,-25.2563704051522,11.931106003153
1001701401_O1,-0.984022958854136,-37.3749399224329
1001701401_O4,18.7883431559775,-47.681454192567
1001701401_O5,-22.6832905438833,2.3807409122056
1001701401_O7,-24.2927263500328,46.1917405374029
1001701401_O8,20.7275286162099,-47.5116583442259
1001701401_O9,-32.4261053540957,46.5860583024914
1001701401_O12,-30.3009819700932,51.5608439126856
1001701401_O14,-46.1162311186773,32.8314982454262
1001701401_O15,-34.0438285415709,35.4353009491149
1001701401_O16,-21.3807753265312,32.4365139266114
1001701401_O17,-17.1932708942448,42.1544988865235
1001701401_O18,-30.5103606606881,50.1832407897736
1001701401_O19,-18.6278694217396,2.4123190030871
1001701401_O20,-23.9754861236842,39.9275973789748
1001701401_O21,-5.19153189752197,33.9942179984451
1001701401_O22,-41.9317066692786,36.3453861356845
1001701401_P1,-34.8783418172856,40.5320917876114
1001701401_P2,3.67320694792408,-34.9154021809649
1001701401_P3,-26.7319191282548,24.4720577524194
1001701401_P5,12.150705859779,-52.8030891042934
1001701401_P6,-34.8438195742738,40.7581779234494
1001701401_P7,9.67224224528366,-40.6154400200213
1001701401_P8,-43.7762686486096,-28.8896902496556
1001701401_P9,-22.2101528934488,40.0797602727467
1001701401_P10,-10.775448786673,41.842094870866
1001701401_P12,-20.3853097857349,25.6275454031529
1001701401_P13,-19.0017583247595,37.1545569561461
1001701401_P15,-39.7784996531422,36.5008744389258
1001701401_P16,-41.7751687528917,37.2001015917651
1001701401_P17,-42.0088057255541,35.612738891508
1001701401_P18,-10.879904915624,-4.25860861720761
1001701401_P19,-12.9355143077192,3.47819205737188
1001701401_P21,1.46075099938709,-36.2253066321783
1001701401_P22,-17.8035795502953,0.201864819129743
1001701403_A1,-36.1174309571024,-14.6463976226151
1001701403_A2,-8.97704743014914,-64.9712189947615
1001701403_A3,-43.0733591148567,-31.6029537705779
1001701403_A4,-48.0408193969519,-6.60493570317087
1001701403_A5,-51.9070822443366,-14.2456004644887
1001701403_A6,-30.5143844135777,-13.4242155883742
1001701403_A7,-8.2339621599904,-64.570288647582
1001701403_A8,-31.4903275430598,-19.4972610845549
1001701403_A9,-35.4788780547547,-34.1365354541824
1001701403_A11,-9.53584705106416,-62.4911653863684
1001701403_A13,37.7741637502024,24.4400389202471
1001701403_A14,36.3989900168036,-36.7870857133203
1001701403_A17,22.1141362361179,25.7510337554865
1001701403_A18,32.4738390434974,12.6767445545468
1001701403_A19,55.2241706414574,-21.8990767579181
1001701403_A20,42.9011047866624,3.33793200754326
1001701403_A21,30.440523018582,12.2212478427914
1001701403_A22,35.6822233011269,10.2411534396412
1001701403_A23,26.8906556514366,36.7631042465584
1001701403_B1,-11.7187119128162,-61.9238519148228
1001701403_B2,-46.5082150502802,-3.1825556112319
1001701403_B3,-42.346366544974,-5.77587513184885
1001701403_B4,-7.11152488907975,-64.9390032721778
1001701403_B5,-19.3905311853051,-35.5220514909517
1001701403_B6,-9.92004307855017,-53.8163168239178
1001701403_B7,-38.5980617699381,-14.7880199659338
1001701403_B8,-45.7334555076182,-13.2022466167467
1001701403_B9,-9.27146778215951,-56.3255549503453
1001701403_B10,-54.3362754051189,-9.11838578164765
1001701403_B11,-34.9174015559407,-39.2856950148519
1001701403_B12,26.1817893935335,15.334533790444
1001701403_B13,54.9113580100876,-23.8660787634972
1001701403_B14,16.9817253613422,14.7959433327369
1001701403_B15,21.8548990315858,38.6301632612483
1001701403_B16,38.0423509142029,17.478204003186
1001701403_B17,52.7115835853032,-9.792202766625
1001701403_B18,-15.8878088926447,48.2009367109178
1001701403_B20,21.4404257100399,28.6654544805198
1001701403_B21,42.2049652130535,12.8288990254892
1001701403_B23,28.7905250945506,13.4810185445807
1001701403_C1,-11.2704032558179,-51.1976114673082
1001701403_C2,-8.98851180564365,-64.450326112844
1001701403_C3,-34.1404782174156,-18.8273490934288
1001701403_C4,-14.6311721549476,-59.2623822460179
1001701403_C5,-48.3686022122733,-17.8251452416636
1001701403_C6,-11.2292092246449,-51.2302817904368
1001701403_C7,-55.5687094543953,-17.9986760462787
1001701403_C8,-9.67534428403853,-61.1957926877108
1001701403_C9,-8.50181588398692,-52.9712540356483
1001701403_C10,-56.0869762269834,-18.7852639900611
1001701403_C11,-60.6546924579817,-4.74377514132572
1001701403_C12,38.305289374782,5.73966924978075
1001701403_C13,18.3971757837297,32.984506228467
1001701403_C14,39.595225906799,-8.80034156748876
1001701403_C15,19.6957199910533,32.1137008035899
1001701403_C16,61.0747508640924,10.3851735586256
1001701403_C17,39.6576638565325,-9.04168622970017
1001701403_C18,26.6682550724093,28.0459419950424
1001701403_C20,29.7144382091341,12.3366927203406
1001701403_C21,54.2697096305879,-25.0225596930271
1001701403_C22,39.6289608784611,-9.09559329689171
1001701403_C23,30.9171686266799,4.72111206646271
1001701403_D1,-57.5215807210965,-14.4639965365065
1001701403_D2,-8.06308290229051,-56.8001305767634
1001701403_D3,-25.2698602689447,-33.6205495913035
1001701403_D4,-14.7706984582259,-59.0120835117259
1001701403_D5,-53.0447278604487,-13.2304777132666
1001701403_D6,-6.12092074835267,-58.1618520872407
1001701403_D7,-10.4459129992631,-52.9076968095029
1001701403_D8,-21.5578752476693,-48.91645066187
1001701403_D9,-19.535098276978,-39.1589055147752
1001701403_D10,-43.4983257619398,-32.5726289337852
1001701403_D11,-56.6268255176695,4.38002882006722
1001701403_D12,32.9555909777365,14.7698071630954
1001701403_D13,25.2877113025101,2.86337170083571
1001701403_D14,15.5720301587216,29.1827089909209
1001701403_D15,9.50074809659123,42.6586227079089
1001701403_D16,53.4318461645317,-25.6373117995811
1001701403_D17,41.7549343382015,24.1048282887929
1001701403_D18,8.70342047222402,59.7365785464698
1001701403_D19,29.5997779985664,12.6229479442768
1001701403_D20,40.0582013816357,4.3313451312261
1001701403_D21,37.9555426664813,2.29929906157391
1001701403_D22,54.9933849222047,-24.7926079815492
1001701403_D23,19.3594591974951,18.9763239065005
1001701403_E1,-34.5166478294194,-32.7950361731789
1001701403_E2,-8.66483523640547,-64.417521697472
1001701403_E3,-24.4200722368681,-7.88805717730953
1001701403_E4,-50.5421754308277,-12.3924262884579
1001701403_E6,-10.761673138575,-55.0931192517849
1001701403_E7,-32.8587330035723,-13.0614531675315
1001701403_E8,-44.3226399481417,-25.0350531351306
1001701403_E9,-24.5213114480062,-8.04683557796155
1001701403_E11,-28.8875877025878,-35.4288958406837
1001701403_E12,29.028613850693,-16.6550730734978
1001701403_E13,38.4196096443615,14.2279185023246
1001701403_E14,22.1719781067571,25.4500394382524
1001701403_E15,16.7936145143794,15.1670917248017
1001701403_E16,-30.2557561034764,22.1830821495236
1001701403_E17,31.9967576511244,20.6515466459201
1001701403_E18,19.4440141837724,32.2789727746253
1001701403_E19,23.2961587529347,18.6221271142222
1001701403_E22,43.6272411974708,-36.8256224676965
1001701403_E23,52.712283281566,-26.3830500245139
1001701403_F1,-53.0225880846591,-7.84071279313908
1001701403_F2,-23.256576870233,-4.47989731987189
1001701403_F3,-27.1515704882977,-48.403313587547
1001701403_F4,-8.19607887371032,-53.1968434494785
1001701403_F5,-11.3506154165469,-61.8329186790754
1001701403_F6,-33.8511132185923,-51.6480940078828
1001701403_F7,-10.1541682938642,-63.8832093414211
1001701403_F8,-27.6240779821216,-36.3821013947247
1001701403_F9,-46.4236477693049,-25.0140062027874
1001701403_F10,-29.8116532241445,-24.8374393384336
1001701403_F11,-9.93193345236705,-61.3739022212887
1001701403_F14,52.4207373807337,-25.8808035865398
1001701403_F15,24.3825544595575,19.4793299532783
1001701403_F17,39.4312843739401,1.70412765281681
1001701403_F18,17.0835332006963,14.894195657833
1001701403_F20,31.5872223894827,15.1390559428966
1001701403_F21,20.8146630344823,39.6158148782057
1001701403_F22,21.285381670892,27.7457478121104
1001701403_F23,10.600965395647,35.3269908876911
1001701403_G1,-60.5936537955845,-0.129482329461771
1001701403_G2,-27.9621417978271,-1.75344358967552
1001701403_G3,-31.8649417038413,-53.2931890738132
1001701403_G4,-49.2725509996345,-33.126844336067
1001701403_G5,-19.3045226739111,-39.299747702322
1001701403_G6,-30.0988139301804,-17.2929949509855
1001701403_G7,-13.2654074830163,-61.0606242529065
1001701403_G8,-50.4114270693828,-19.4752278539289
1001701403_G9,-14.6447903011446,-59.5463480943992
1001701403_G10,-35.6139363719685,-47.3420635736663
1001701403_G11,-25.6156853751639,-20.2951063400434
1001701403_G12,31.9997962975127,13.6172563449906
1001701403_G13,26.9531998219827,14.6388447401876
1001701403_G14,-15.0122852009803,33.6700361267986
1001701403_G15,31.1130357190422,10.3736577751673
1001701403_G17,53.2053052976813,-27.0552684740181
1001701403_G18,21.8340369366896,33.6715236233473
1001701403_G19,55.1201758126495,-2.85067737071738
1001701403_G21,36.1476095302239,9.43800378422324
1001701403_G22,29.744699690042,6.05111478951837
1001701403_G23,20.2657347114966,14.9248650936634
1001701403_H1,-19.2916394249879,-53.4634637744139
1001701403_H2,-44.4117048200045,4.12772981508183
1001701403_H3,-8.7765312043732,-64.9498497617778
1001701403_H4,-37.0382765391349,-2.07130077096255
1001701403_H5,-63.5947459760363,-6.47984149192998
1001701403_H6,-9.63840178557349,-55.5294386796976
1001701403_H7,-32.6803794886669,-36.3212664622798
1001701403_H8,-35.7900800730553,-36.8366968176957
1001701403_H9,-18.4948077534256,-54.850410351024
1001701403_H10,-32.0582111740517,-42.429243708536
1001701403_H11,-37.120225193934,-4.25527338718547
1001701403_H12,23.466018289705,17.9780052208642
1001701403_H13,32.1494116001713,20.0806358395751
1001701403_H14,-31.9433028167673,45.9549777378005
1001701403_H15,44.3589402352191,10.0623714029059
1001701403_H16,53.2781470217131,-27.1001723280748
1001701403_H17,-15.2697848472293,46.6161384103616
1001701403_H18,-29.7341851608391,49.8713853717208
1001701403_H20,15.90556452394,13.3153684012158
1001701403_H21,37.1291177225746,16.2460340837575
1001701403_H22,29.4142951978638,23.589496054399
1001701403_H23,54.4552055105221,-23.1095949243768
1001701403_I1,-46.9794058886141,-23.1904537249358
1001701403_I2,-7.64564313415303,-59.337859901665
1001701403_I3,-28.5368914087379,-23.8014766901686
1001701403_I4,-54.6970309767506,-17.654668318717
1001701403_I6,-9.57792401650637,-62.5675974958876
1001701403_I7,-59.9426984697333,4.54260018687536
1001701403_I8,-10.8638869073206,-51.6533049144909
1001701403_I9,-33.5764661876446,-46.7698105219155
1001701403_I10,-35.1176878882431,-48.4393045391622
1001701403_I11,-26.4926091919135,-48.5953576945779
1001701403_I12,23.2317637982859,18.2497267497271
1001701403_I13,-42.0017114737447,29.4868606489749
1001701403_I14,16.7645849205966,15.3700573361934
1001701403_I15,44.8142142671771,-28.3544858443955
1001701403_I16,51.6310553927597,-25.8764078518415
1001701403_I17,32.1869585079722,13.6602633430687
1001701403_I18,-28.9128582614053,25.057857069231
1001701403_I19,43.4386797867876,25.2872698654216
1001701403_I20,34.3463451989956,9.32223124302657
1001701403_I21,-31.1925819747582,50.213812973045
1001701403_I22,21.8411220257134,33.6878400817526
1001701403_I23,32.132736692044,20.9393040682533
1001701403_J1,-11.1719603810653,-61.7266796395909
1001701403_J2,-11.0584380872784,-61.9917217667936
1001701403_J3,-9.13863740013002,-56.507357556371
1001701403_J4,-10.6582792729659,-62.8635683205993
1001701403_J5,-33.9387685587988,-38.9627733453929
1001701403_J6,-18.2093830066863,-55.3076054610386
1001701403_J7,-48.6870952670966,-32.8903499373597
1001701403_J8,-12.9952838062774,-62.0978520079737
1001701403_J9,-33.4984316452167,-42.2459742169813
1001701403_J10,-34.9210233363064,-2.44304022598706
1001701403_J11,-33.5864805544836,-4.34592190242836
1001701403_J13,52.7356048100411,-22.0913363455524
1001701403_J14,41.4522954987622,1.23640882616277
1001701403_J16,51.7008783464302,-22.2605568325016
1001701403_J17,22.7303938683585,31.0735035901418
1001701403_J18,30.4860744108828,16.7144629524059
1001701403_J19,52.8227167164583,-25.9669650509968
1001701403_J20,59.3704104570101,-0.0144921161989295
1001701403_J21,43.3981585116351,13.7572858828143
1001701403_J22,32.3917026960456,12.2596641122141
1001701403_J23,18.9964874070578,17.771410103517
1001701403_K1,-8.73340795711381,-64.6354071993408
1001701403_K2,-63.3156912609418,-5.44255220538824
1001701403_K3,-9.23674947213289,-56.4857822159309
1001701403_K4,-25.5043201320291,-41.4027587859286
1001701403_K5,-10.617845446489,-63.2279772231316
1001701403_K6,-30.4201334917454,-20.8465202562998
1001701403_K7,-10.7238415537754,-55.1658904094644
1001701403_K8,-34.1229227016596,-39.37249028928
1001701403_K9,-35.9122654854708,-32.5254211927058
1001701403_K10,-27.410174915163,-48.4146603609759
1001701403_K11,-37.9382631655019,-2.11772320158721
1001701403_K12,24.9008306224973,-2.41521963652363
1001701403_K13,41.4475406339148,-8.81228241351383
1001701403_K14,43.3224272729586,13.5103133979171
1001701403_K15,33.8980518317489,-7.32214741925927
1001701403_K16,28.1074499574075,29.3710495908643
1001701403_K17,31.6164729312534,11.4058157396976
1001701403_K18,21.3669065817672,30.5256224351403
1001701403_K19,17.3601731949461,31.807726587085
1001701403_K20,-36.4338257951192,14.537270938925
1001701403_K21,34.0069010908483,-8.38734974194761
1001701403_K22,43.9026966594021,-36.6427817888875
1001701403_K23,30.7475278391333,16.523685914029
1001701403_L1,-27.887558236013,-1.79479596687272
1001701403_L2,-13.8368042914023,-59.451951032282
1001701403_L3,-24.24998508664,-43.6084574388248
1001701403_L4,-41.4832214389518,-11.3393617854717
1001701403_L5,-55.0901527309261,-0.929983660511353
1001701403_L6,-11.893517896251,-18.8367631303906
1001701403_L7,-34.2113326634197,-20.7620545773572
1001701403_L8,-6.14422398350224,-56.761168152095
1001701403_L9,-27.8991450620336,-52.4157629557136
1001701403_L10,-55.3150064683781,-4.49529916105266
1001701403_L11,-28.9743534325593,-46.437033504885
1001701403_L12,19.5984676455064,19.571450628972
1001701403_L13,26.3727112230637,6.12492526646223
1001701403_L14,41.097139877521,-29.1405233813124
1001701403_L17,-22.0631067186046,37.0174020017612
1001701403_L18,-28.8190870856065,3.63695213389459
1001701403_L19,27.8106485764797,-7.80331744115985
1001701403_L21,16.8101552625463,16.6567061730086
1001701403_L22,21.3285284672676,39.2237955009286
1001701403_L23,26.8138323059479,11.439676843191
1001701403_M1,-15.4297400303481,-57.0807859983463
1001701403_M2,-44.8568135571173,-14.4641911824829
1001701403_M3,-29.7442406420578,-46.2286159473562
1001701403_M4,-7.75730134188418,-64.531567235051
1001701403_M5,-31.6511529083134,-52.4612737350498
1001701403_M6,-32.1235785941581,-39.8341118773944
1001701403_M7,-40.0081206745788,-27.6637325925322
1001701403_M8,-50.9568334966064,-28.8075766729314
1001701403_M10,-49.3924121366325,-1.63712576926696
1001701403_M11,-7.97006032202208,-59.8765511308969
1001701403_M12,41.2249685354258,1.16484859249681
1001701403_M14,29.149367269379,-2.51979460565745
1001701403_M15,16.0462777023144,14.0909304733792
1001701403_M16,28.7146735937454,16.0632667495756
1001701403_M17,32.3709712736236,21.6478607994065
1001701403_M18,37.6183476047064,24.5440275965031
1001701403_M19,18.0591860036995,32.5601493771619
1001701403_M20,27.8560112195614,19.9297566294682
1001701403_M21,29.1524468364877,3.71345767855272
1001701403_M22,23.5031413010767,31.4912272246352
1001701403_M23,30.0217142514101,17.8136744080328
1001701403_N1,-35.5518232321575,-46.5918198248378
1001701403_N2,-7.22646191816042,-64.829742207283
1001701403_N3,-10.7535313569199,-63.3115887788607
1001701403_N4,-25.685059764126,-40.9734172477418
1001701403_N5,-44.738953733159,-18.8906708392991
1001701403_N6,-58.7428773335893,-12.0795591859823
1001701403_N7,-13.2241594099955,-34.0080111490861
1001701403_N8,-10.1210588350325,-52.7425891809192
1001701403_N9,-61.5015789183455,-2.16123433580071
1001701403_N10,-43.3392432240793,-3.09115467080862
1001701403_N11,-52.6255810355016,-10.6110537701416
1001701403_N12,37.1450522210081,24.7831982974425
1001701403_N13,34.2982179077368,-8.19110749020256
1001701403_N14,22.7258308454778,31.0152745235279
1001701403_N15,42.8730535418331,0.407703892015113
1001701403_N16,38.9328170025709,-9.07711729992041
1001701403_N17,45.2482523828944,-28.441798373334
1001701403_N18,31.7468357411838,29.1481624414986
1001701403_N19,55.1269597697016,-2.84965844253875
1001701403_N20,30.0855746455035,21.4877068413773
1001701403_N21,42.989162878265,15.258377336945
1001701403_N22,32.7762272906288,14.8865713786452
1001701403_N23,38.7953514283227,1.32153961404447
1001701403_O1,-56.7249443940109,-10.3335271122806
1001701403_O2,-29.2019525907309,-12.1346930480535
1001701403_O3,-52.038706545522,-21.229557199884
1001701403_O4,-10.0876314178804,-61.6413286404243
1001701403_O5,-41.5161512543079,-36.8855476800767
1001701403_O6,-29.1018712834746,-41.0305959318164
1001701403_O7,-5.91916342450269,-58.0912456007994
1001701403_O8,-41.7526034145564,-21.0996843193303
1001701403_O9,-23.2818270815158,-45.478740763351
1001701403_O10,-39.1882080824014,-6.59120735947543
1001701403_O11,-23.9432661441997,-21.0668618171535
1001701403_O12,26.476711489892,16.6132752520755
1001701403_O14,55.3532417185764,-28.2561848432267
1001701403_O15,52.4096424036202,-25.5295414358898
1001701403_O16,33.3216469596533,13.9145065755983
1001701403_O17,46.70210284496,-23.4719771932932
1001701403_O18,21.3539441420549,28.6864504296065
1001701403_O19,17.3462004945554,3.23646232321374
1001701403_O20,55.3273221026356,-28.5392745025011
1001701403_O21,30.0622672287481,28.1427966170104
1001701403_O22,40.087100516302,-7.77742326407844
1001701403_O23,39.1157818350668,1.63036712559189
1001701403_P1,-60.8334528884338,3.89378985828575
1001701403_P2,-8.17459756175596,-64.7119634006621
1001701403_P3,-44.3711787935919,-25.187098012481
1001701403_P4,-10.8165807638365,-55.1588115380613
1001701403_P5,-55.0646384120995,1.37784947234172
1001701403_P6,-31.9080240730329,-53.4722782512475
1001701403_P7,-10.2646346232799,-52.6507901378515
1001701403_P8,-26.1171620769475,-20.019871401954
1001701403_P9,-13.5285776480286,-26.9726662709365
1001701403_P10,-7.70098916314485,-59.3721977528876
1001701403_P11,-26.6604936796827,-27.0982504033189
1001701403_P12,40.311077268435,-5.98860366465512
1001701403_P13,28.8058673241662,2.62787878589719
1001701403_P14,33.7556494269536,13.8517936719698
1001701403_P15,42.0905324748187,-23.3381913786842
1001701403_P16,16.5551550829331,13.8266566030441
1001701403_P17,29.9114946125741,18.9402632712709
1001701403_P18,42.9881215695218,3.36850599424269
1001701403_P19,-34.1896144470015,38.17904167285
